Cluster,Direction,Target,Source,Value
4,RNA -> Niche,Dpy19l1,Cd63,0.20430539326226926
4,RNA -> Niche,Dpy19l1,Col1a1,0.16632618648877945
4,RNA -> Niche,Dpy19l1,Dcx,0.2790643894696691
4,RNA -> Niche,Dpy19l1,Edf1,0.3607614250163872
4,RNA -> Niche,Dpy19l1,Ehmt2,0.2166720576588132
4,RNA -> Niche,Dpy19l1,Fbn2,0.7766398459553554
4,RNA -> Niche,Dpy19l1,Gap43,0.9291902733419344
4,RNA -> Niche,Dpy19l1,Hoxc5,0.4202279939017051
4,RNA -> Niche,Dpy19l1,Hoxd4,0.18453332393188154
4,RNA -> Niche,Dpy19l1,Mrpl57,0.3596488726767365
4,RNA -> Niche,Dpy19l1,Mrps16,0.30755969381044407
4,RNA -> Niche,Dpy19l1,Msx3,0.2338567942258456
4,RNA -> Niche,Dpy19l1,Nefl,0.6092047883566178
4,RNA -> Niche,Dpy19l1,Nefm,0.7100974216328721
4,RNA -> Niche,Dpy19l1,Nr2f2,0.18031399333205372
4,RNA -> Niche,Dpy19l1,Ssr2,0.1618017954143567
4,RNA -> Niche,Dpy19l1,Tfap2b,0.37373161563548746
4,RNA -> Niche,Dpy19l1,Tnnt2,0.168874635254326
4,RNA -> Niche,Dpy19l1,Vgll4,0.4078221129047098
4,RNA -> Niche,Ednrb,Anp32a,0.11528476566475228
4,RNA -> Niche,Ednrb,Cd63,0.2440247420760976
4,RNA -> Niche,Ednrb,Col1a1,0.1685968747216292
4,RNA -> Niche,Ednrb,Dcx,0.37244249331182594
4,RNA -> Niche,Ednrb,Edf1,0.26554364890183824
4,RNA -> Niche,Ednrb,Ehmt2,0.2643164323393694
4,RNA -> Niche,Ednrb,Fbn2,0.5479495225483801
4,RNA -> Niche,Ednrb,Gap43,0.6730289036851427
4,RNA -> Niche,Ednrb,Hoxc5,0.5596335559580036
4,RNA -> Niche,Ednrb,Hoxd4,0.554922245009759
4,RNA -> Niche,Ednrb,Mrpl57,0.4086216332503523
4,RNA -> Niche,Ednrb,Mrps16,0.3439821208216415
4,RNA -> Niche,Ednrb,Msx3,0.3779395431583115
4,RNA -> Niche,Ednrb,Nefl,0.44176523483106717
4,RNA -> Niche,Ednrb,Nefm,0.33036787687920166
4,RNA -> Niche,Ednrb,Nr2f2,0.13474026714692688
4,RNA -> Niche,Ednrb,Ssr2,0.22167461700735347
4,RNA -> Niche,Ednrb,Tfap2b,0.1833018858365189
4,RNA -> Niche,Ednrb,Tnnt2,0.40414513235891847
4,RNA -> Niche,Ednrb,Vgll4,0.21355503246047075
4,RNA -> Niche,Epb41l3,Anp32a,0.33640629605379613
4,RNA -> Niche,Epb41l3,Cd63,0.27747103928676164
4,RNA -> Niche,Epb41l3,Col1a1,0.47103561985115927
4,RNA -> Niche,Epb41l3,Dcx,0.43876228960812014
4,RNA -> Niche,Epb41l3,Edf1,0.2807170480556739
4,RNA -> Niche,Epb41l3,Ehmt2,0.42107094611527307
4,RNA -> Niche,Epb41l3,Fbn2,0.6896801646474494
4,RNA -> Niche,Epb41l3,Gap43,0.5860879550300431
4,RNA -> Niche,Epb41l3,Hoxc5,0.4672567781016316
4,RNA -> Niche,Epb41l3,Hoxd4,0.4106125042832933
4,RNA -> Niche,Epb41l3,Mrpl57,0.5504714615528954
4,RNA -> Niche,Epb41l3,Mrps16,0.47738532221661245
4,RNA -> Niche,Epb41l3,Msx3,0.31593050984964244
4,RNA -> Niche,Epb41l3,Nefl,0.4983950005946284
4,RNA -> Niche,Epb41l3,Nefm,0.6540703015991264
4,RNA -> Niche,Epb41l3,Nr2f2,0.3223121560015526
4,RNA -> Niche,Epb41l3,Ssr2,0.23798274207742146
4,RNA -> Niche,Epb41l3,Tfap2b,0.24174101581787952
4,RNA -> Niche,Epb41l3,Tnnt2,0.5742440674957295
4,RNA -> Niche,Epb41l3,Vgll4,0.5220416521252116
4,RNA -> Niche,Hoxc5,Anp32a,0.1714784643776376
4,RNA -> Niche,Hoxc5,Cd63,0.2945968647766824
4,RNA -> Niche,Hoxc5,Col1a1,0.3034607239311191
4,RNA -> Niche,Hoxc5,Dcx,0.16403266751134107
4,RNA -> Niche,Hoxc5,Edf1,0.14996637498125534
4,RNA -> Niche,Hoxc5,Ehmt2,0.2398351152876096
4,RNA -> Niche,Hoxc5,Fbn2,0.48848862273128846
4,RNA -> Niche,Hoxc5,Gap43,0.3741494244861667
4,RNA -> Niche,Hoxc5,Hoxc5,0.761362636949353
4,RNA -> Niche,Hoxc5,Hoxd4,0.7481727871268996
4,RNA -> Niche,Hoxc5,Mrpl57,0.24415505323490294
4,RNA -> Niche,Hoxc5,Mrps16,0.5089339606184452
4,RNA -> Niche,Hoxc5,Msx3,0.20089132211967925
4,RNA -> Niche,Hoxc5,Nefl,0.2763180555462318
4,RNA -> Niche,Hoxc5,Nefm,0.27396343515554317
4,RNA -> Niche,Hoxc5,Nr2f2,0.11825309252931568
4,RNA -> Niche,Hoxc5,Ssr2,0.15986377454435807
4,RNA -> Niche,Hoxc5,Tfap2b,0.16172585231650655
4,RNA -> Niche,Hoxc5,Tnnt2,0.4957575364292446
4,RNA -> Niche,Hoxc5,Vgll4,0.2095735345668186
4,RNA -> Niche,Hoxd4,Anp32a,0.13123671018025865
4,RNA -> Niche,Hoxd4,Cd63,0.22228429779956177
4,RNA -> Niche,Hoxd4,Col1a1,0.220871812927325
4,RNA -> Niche,Hoxd4,Dcx,0.2652221231360886
4,RNA -> Niche,Hoxd4,Edf1,0.14646425948040293
4,RNA -> Niche,Hoxd4,Ehmt2,0.14069849140619903
4,RNA -> Niche,Hoxd4,Fbn2,0.3803010673802611
4,RNA -> Niche,Hoxd4,Gap43,0.3372139777117316
4,RNA -> Niche,Hoxd4,Hoxc5,0.5299750142224138
4,RNA -> Niche,Hoxd4,Hoxd4,0.690983305333827
4,RNA -> Niche,Hoxd4,Mrpl57,0.29656978226725667
4,RNA -> Niche,Hoxd4,Mrps16,0.3227147988290918
4,RNA -> Niche,Hoxd4,Msx3,0.27086529424605166
4,RNA -> Niche,Hoxd4,Nefl,0.235260931405814
4,RNA -> Niche,Hoxd4,Nefm,0.30829241119570894
4,RNA -> Niche,Hoxd4,Nr2f2,0.09052358253892537
4,RNA -> Niche,Hoxd4,Ssr2,0.1182000762602195
4,RNA -> Niche,Hoxd4,Tfap2b,0.18238954144646458
4,RNA -> Niche,Hoxd4,Tnnt2,0.39089543277961886
4,RNA -> Niche,Hoxd4,Vgll4,0.1890969893721333
4,RNA -> Niche,Ildr2,Anp32a,0.140801800918484
4,RNA -> Niche,Ildr2,Cd63,0.158241960840809
4,RNA -> Niche,Ildr2,Col1a1,0.18744301496085855
4,RNA -> Niche,Ildr2,Dcx,0.18714278519540545
4,RNA -> Niche,Ildr2,Edf1,0.288264824403588
4,RNA -> Niche,Ildr2,Ehmt2,0.17055686654629137
4,RNA -> Niche,Ildr2,Fbn2,0.9999999999999999
4,RNA -> Niche,Ildr2,Gap43,0.6570250579444603
4,RNA -> Niche,Ildr2,Hoxc5,0.3551480558683603
4,RNA -> Niche,Ildr2,Hoxd4,0.23366655861774355
4,RNA -> Niche,Ildr2,Mrpl57,0.2106422384286853
4,RNA -> Niche,Ildr2,Mrps16,0.3956912558673891
4,RNA -> Niche,Ildr2,Msx3,0.3235652872258405
4,RNA -> Niche,Ildr2,Nefl,0.48914814006335744
4,RNA -> Niche,Ildr2,Nefm,0.4382447391114451
4,RNA -> Niche,Ildr2,Nr2f2,0.1870172524900719
4,RNA -> Niche,Ildr2,Ssr2,0.10625987526664224
4,RNA -> Niche,Ildr2,Tfap2b,0.2956130217584191
4,RNA -> Niche,Ildr2,Tnnt2,0.35191734889117593
4,RNA -> Niche,Ildr2,Vgll4,0.18733060887841516
4,RNA -> Niche,Irx2,Anp32a,0.2518608788583292
4,RNA -> Niche,Irx2,Cd63,0.2941559803027008
4,RNA -> Niche,Irx2,Col1a1,0.25115125705985425
4,RNA -> Niche,Irx2,Dcx,0.5714998091520711
4,RNA -> Niche,Irx2,Edf1,0.23796909108959086
4,RNA -> Niche,Irx2,Ehmt2,0.33349753897746226
4,RNA -> Niche,Irx2,Fbn2,0.6964849875074499
4,RNA -> Niche,Irx2,Gap43,0.5329313713143726
4,RNA -> Niche,Irx2,Hoxc5,0.3376933381133101
4,RNA -> Niche,Irx2,Hoxd4,0.20290018227005308
4,RNA -> Niche,Irx2,Mrpl57,0.4657042284568614
4,RNA -> Niche,Irx2,Mrps16,0.36781399515165064
4,RNA -> Niche,Irx2,Msx3,0.3756923359111139
4,RNA -> Niche,Irx2,Nefl,0.5515133795938494
4,RNA -> Niche,Irx2,Nefm,0.7323615841196194
4,RNA -> Niche,Irx2,Nr2f2,0.2246975737192779
4,RNA -> Niche,Irx2,Ssr2,0.20177265802518102
4,RNA -> Niche,Irx2,Tfap2b,0.4570079173476492
4,RNA -> Niche,Irx2,Tnnt2,0.36734001700125646
4,RNA -> Niche,Irx2,Vgll4,0.4682772298828632
4,RNA -> Niche,Msx3,Anp32a,0.18370283815886146
4,RNA -> Niche,Msx3,Cd63,0.22374961671316373
4,RNA -> Niche,Msx3,Col1a1,0.1460666611959735
4,RNA -> Niche,Msx3,Dcx,0.29327495397501135
4,RNA -> Niche,Msx3,Edf1,0.23769940448135835
4,RNA -> Niche,Msx3,Ehmt2,0.24763918860822476
4,RNA -> Niche,Msx3,Fbn2,0.7245666727494736
4,RNA -> Niche,Msx3,Gap43,0.8399564526273458
4,RNA -> Niche,Msx3,Hoxc5,0.6600246836829377
4,RNA -> Niche,Msx3,Hoxd4,0.67573516534506
4,RNA -> Niche,Msx3,Mrpl57,0.3701820745644489
4,RNA -> Niche,Msx3,Mrps16,0.40942522825569194
4,RNA -> Niche,Msx3,Msx3,0.656297958672594
4,RNA -> Niche,Msx3,Nefl,0.6375204884109057
4,RNA -> Niche,Msx3,Nefm,0.4576117492604376
4,RNA -> Niche,Msx3,Nr2f2,0.138096527962564
4,RNA -> Niche,Msx3,Ssr2,0.22859699420855528
4,RNA -> Niche,Msx3,Tfap2b,0.33256770894530496
4,RNA -> Niche,Msx3,Tnnt2,0.5660858496894157
4,RNA -> Niche,Msx3,Vgll4,0.3173895295400821
4,RNA -> Niche,Ntrk3,Anp32a,0.2106314840026204
4,RNA -> Niche,Ntrk3,Cd63,0.1970029053340477
4,RNA -> Niche,Ntrk3,Col1a1,0.19864331746481242
4,RNA -> Niche,Ntrk3,Dcx,0.4393008534745211
4,RNA -> Niche,Ntrk3,Edf1,0.221379712900189
4,RNA -> Niche,Ntrk3,Ehmt2,0.37255839653600886
4,RNA -> Niche,Ntrk3,Fbn2,0.3005383126322755
4,RNA -> Niche,Ntrk3,Gap43,0.6688123074018609
4,RNA -> Niche,Ntrk3,Hoxc5,0.21073534645475592
4,RNA -> Niche,Ntrk3,Hoxd4,0.10022296168152309
4,RNA -> Niche,Ntrk3,Mrpl57,0.36049962225900267
4,RNA -> Niche,Ntrk3,Mrps16,0.3069163517439881
4,RNA -> Niche,Ntrk3,Msx3,0.1592264537478935
4,RNA -> Niche,Ntrk3,Nefl,0.34747148351606283
4,RNA -> Niche,Ntrk3,Nefm,0.8228012899217063
4,RNA -> Niche,Ntrk3,Nr2f2,0.12882733916410447
4,RNA -> Niche,Ntrk3,Ssr2,0.18604813057234712
4,RNA -> Niche,Ntrk3,Tfap2b,0.17368234929730267
4,RNA -> Niche,Ntrk3,Tnnt2,0.17623716756458077
4,RNA -> Niche,Ntrk3,Vgll4,0.36593137544414334
4,RNA -> Niche,Rarb,Anp32a,0.1783823197052286
4,RNA -> Niche,Rarb,Cd63,0.2665904063757056
4,RNA -> Niche,Rarb,Col1a1,0.2163228224278682
4,RNA -> Niche,Rarb,Dcx,0.24741508034409876
4,RNA -> Niche,Rarb,Edf1,0.2596423299561321
4,RNA -> Niche,Rarb,Ehmt2,0.23270723966610113
4,RNA -> Niche,Rarb,Fbn2,0.6689161480268353
4,RNA -> Niche,Rarb,Gap43,0.4918495530167577
4,RNA -> Niche,Rarb,Hoxc5,0.7501021608696024
4,RNA -> Niche,Rarb,Hoxd4,0.8089160781341754
4,RNA -> Niche,Rarb,Mrpl57,0.28267936547750466
4,RNA -> Niche,Rarb,Mrps16,0.548217400539252
4,RNA -> Niche,Rarb,Msx3,0.38559277027529393
4,RNA -> Niche,Rarb,Nefl,0.45634500187431326
4,RNA -> Niche,Rarb,Nefm,0.513354237979357
4,RNA -> Niche,Rarb,Nr2f2,0.23901331443650325
4,RNA -> Niche,Rarb,Ssr2,0.2237841072639698
4,RNA -> Niche,Rarb,Tfap2b,0.2754056002768246
4,RNA -> Niche,Rarb,Tnnt2,0.6350859088447568
4,RNA -> Niche,Rarb,Vgll4,0.37022783018856925
4,RNA -> Niche,Rtn1,Anp32a,0.1207145332625831
4,RNA -> Niche,Rtn1,Cd63,0.2400500308633439
4,RNA -> Niche,Rtn1,Col1a1,0.11243178100626036
4,RNA -> Niche,Rtn1,Dcx,0.7082724552280037
4,RNA -> Niche,Rtn1,Edf1,0.17212812671623723
4,RNA -> Niche,Rtn1,Ehmt2,0.24434034407619146
4,RNA -> Niche,Rtn1,Fbn2,0.36882836614671466
4,RNA -> Niche,Rtn1,Gap43,0.45994672307849677
4,RNA -> Niche,Rtn1,Hoxc5,0.3518353602860242
4,RNA -> Niche,Rtn1,Hoxd4,0.08928509481151031
4,RNA -> Niche,Rtn1,Mrpl57,0.5011569060821621
4,RNA -> Niche,Rtn1,Mrps16,0.28248707252569794
4,RNA -> Niche,Rtn1,Msx3,0.12234267389594888
4,RNA -> Niche,Rtn1,Nefl,0.32103595710715876
4,RNA -> Niche,Rtn1,Nefm,1.0
4,RNA -> Niche,Rtn1,Nr2f2,0.2529491443933915
4,RNA -> Niche,Rtn1,Ssr2,0.13055146932477082
4,RNA -> Niche,Rtn1,Tfap2b,0.32792830057377426
4,RNA -> Niche,Rtn1,Tnnt2,0.18528519503367508
4,RNA -> Niche,Rtn1,Vgll4,0.17585777676177597
4,RNA -> Niche,Sall2,Anp32a,0.158873950847145
4,RNA -> Niche,Sall2,Cd63,0.14457780152616995
4,RNA -> Niche,Sall2,Col1a1,0.18681582174610556
4,RNA -> Niche,Sall2,Dcx,0.2349025835800119
4,RNA -> Niche,Sall2,Edf1,0.4562503501488061
4,RNA -> Niche,Sall2,Ehmt2,0.27936953743842474
4,RNA -> Niche,Sall2,Fbn2,0.6901152268740222
4,RNA -> Niche,Sall2,Gap43,0.5941077279055651
4,RNA -> Niche,Sall2,Hoxc5,0.12274099472624
4,RNA -> Niche,Sall2,Hoxd4,0.11615192716705267
4,RNA -> Niche,Sall2,Mrpl57,0.20468945575624195
4,RNA -> Niche,Sall2,Mrps16,0.25794702141475945
4,RNA -> Niche,Sall2,Msx3,0.25136640568724833
4,RNA -> Niche,Sall2,Nefl,0.33654999225911175
4,RNA -> Niche,Sall2,Nefm,0.2751187803104286
4,RNA -> Niche,Sall2,Nr2f2,0.2689297518053839
4,RNA -> Niche,Sall2,Ssr2,0.17878427937710664
4,RNA -> Niche,Sall2,Tfap2b,0.1955518778841926
4,RNA -> Niche,Sall2,Tnnt2,0.19134118666380087
4,RNA -> Niche,Sall2,Vgll4,0.2767238776339713
4,RNA -> Niche,Tenm3,Anp32a,0.26479138573631755
4,RNA -> Niche,Tenm3,Cd63,0.3804325827309488
4,RNA -> Niche,Tenm3,Col1a1,0.3697443344503694
4,RNA -> Niche,Tenm3,Dcx,0.48360060583053716
4,RNA -> Niche,Tenm3,Edf1,0.24241177574551137
4,RNA -> Niche,Tenm3,Ehmt2,0.324935806169387
4,RNA -> Niche,Tenm3,Fbn2,0.39302753395271534
4,RNA -> Niche,Tenm3,Gap43,0.38490385265122934
4,RNA -> Niche,Tenm3,Hoxc5,0.425987731213417
4,RNA -> Niche,Tenm3,Hoxd4,0.27991913929623335
4,RNA -> Niche,Tenm3,Mrpl57,0.3665070247632021
4,RNA -> Niche,Tenm3,Mrps16,0.4532463488689363
4,RNA -> Niche,Tenm3,Msx3,0.1983303405508331
4,RNA -> Niche,Tenm3,Nefl,0.3325645890621081
4,RNA -> Niche,Tenm3,Nefm,0.5002222397821211
4,RNA -> Niche,Tenm3,Nr2f2,0.27267532002595846
4,RNA -> Niche,Tenm3,Ssr2,0.21286905623599311
4,RNA -> Niche,Tenm3,Tfap2b,0.298409384895909
4,RNA -> Niche,Tenm3,Tnnt2,0.2711979028588234
4,RNA -> Niche,Tenm3,Vgll4,0.24713773459882554
4,RNA -> Niche,Wls,Anp32a,0.3061966700223855
4,RNA -> Niche,Wls,Cd63,0.21179074887610325
4,RNA -> Niche,Wls,Col1a1,0.2849071213989254
4,RNA -> Niche,Wls,Dcx,0.22264926524922332
4,RNA -> Niche,Wls,Edf1,0.2023589456397102
4,RNA -> Niche,Wls,Ehmt2,0.24524311606291058
4,RNA -> Niche,Wls,Fbn2,0.4708111649073379
4,RNA -> Niche,Wls,Gap43,0.5874868763966122
4,RNA -> Niche,Wls,Hoxc5,0.11638987483359273
4,RNA -> Niche,Wls,Hoxd4,0.14578397800148676
4,RNA -> Niche,Wls,Mrpl57,0.3924233413268575
4,RNA -> Niche,Wls,Mrps16,0.2174153369352607
4,RNA -> Niche,Wls,Msx3,0.22687030539403444
4,RNA -> Niche,Wls,Nefl,0.5823149978241452
4,RNA -> Niche,Wls,Nefm,0.6593352471069991
4,RNA -> Niche,Wls,Nr2f2,0.15292545890238932
4,RNA -> Niche,Wls,Ssr2,0.17772227559013296
4,RNA -> Niche,Wls,Tfap2b,0.38657007951908273
4,RNA -> Niche,Wls,Tnnt2,0.2576616875916733
4,RNA -> Niche,Wls,Vgll4,0.41256285003984017
4,RNA -> Niche,Wnt4,Anp32a,0.09940281395526526
4,RNA -> Niche,Wnt4,Cd63,0.2223603943687448
4,RNA -> Niche,Wnt4,Col1a1,0.1734048438603868
4,RNA -> Niche,Wnt4,Dcx,0.16371895234000142
4,RNA -> Niche,Wnt4,Edf1,0.15039141519891447
4,RNA -> Niche,Wnt4,Ehmt2,0.14051159486881296
4,RNA -> Niche,Wnt4,Fbn2,0.43925388086132755
4,RNA -> Niche,Wnt4,Gap43,0.6419756505254233
4,RNA -> Niche,Wnt4,Hoxc5,0.6645283827105344
4,RNA -> Niche,Wnt4,Hoxd4,0.7376994628932211
4,RNA -> Niche,Wnt4,Mrpl57,0.19727196173341038
4,RNA -> Niche,Wnt4,Mrps16,0.48373563792003504
4,RNA -> Niche,Wnt4,Msx3,0.4565449659531018
4,RNA -> Niche,Wnt4,Nefl,0.3442282776182405
4,RNA -> Niche,Wnt4,Nefm,0.31898168390832937
4,RNA -> Niche,Wnt4,Nr2f2,0.1137580260191276
4,RNA -> Niche,Wnt4,Ssr2,0.134229089499246
4,RNA -> Niche,Wnt4,Tfap2b,0.18657988432985462
4,RNA -> Niche,Wnt4,Tnnt2,0.4157126842193134
4,RNA -> Niche,Wnt4,Vgll4,0.11451629624804777
4,RNA -> Niche,Zeb2,Anp32a,0.18089144880119026
4,RNA -> Niche,Zeb2,Cd63,0.30916213323496733
4,RNA -> Niche,Zeb2,Col1a1,0.19026358406004615
4,RNA -> Niche,Zeb2,Dcx,0.8341254908084851
4,RNA -> Niche,Zeb2,Edf1,0.4582484420989259
4,RNA -> Niche,Zeb2,Ehmt2,0.469659192786932
4,RNA -> Niche,Zeb2,Fbn2,0.5236330277443427
4,RNA -> Niche,Zeb2,Gap43,0.4094715603515806
4,RNA -> Niche,Zeb2,Hoxc5,0.2698954369095229
4,RNA -> Niche,Zeb2,Hoxd4,0.28960002604168456
4,RNA -> Niche,Zeb2,Mrpl57,0.41871299957066255
4,RNA -> Niche,Zeb2,Mrps16,0.32079981050947115
4,RNA -> Niche,Zeb2,Msx3,0.4107289001152663
4,RNA -> Niche,Zeb2,Nefl,0.27302772421752586
4,RNA -> Niche,Zeb2,Nefm,0.8534238454573763
4,RNA -> Niche,Zeb2,Nr2f2,0.4022702128891249
4,RNA -> Niche,Zeb2,Ssr2,0.16214257279565353
4,RNA -> Niche,Zeb2,Tfap2b,0.39917842194868103
4,RNA -> Niche,Zeb2,Tnnt2,0.3350104840870375
4,RNA -> Niche,Zeb2,Vgll4,0.38330341996146666
4,RNA -> Niche,Zic1,Anp32a,0.22952421551362726
4,RNA -> Niche,Zic1,Cd63,0.20236800480504227
4,RNA -> Niche,Zic1,Col1a1,0.19676126014449238
4,RNA -> Niche,Zic1,Dcx,0.2491994483501501
4,RNA -> Niche,Zic1,Edf1,0.26171488782682806
4,RNA -> Niche,Zic1,Ehmt2,0.1705567094046785
4,RNA -> Niche,Zic1,Fbn2,0.5091818428998088
4,RNA -> Niche,Zic1,Gap43,0.41538527120774726
4,RNA -> Niche,Zic1,Hoxc5,0.2815680006569371
4,RNA -> Niche,Zic1,Hoxd4,0.16487357033020536
4,RNA -> Niche,Zic1,Mrpl57,0.30528761197435805
4,RNA -> Niche,Zic1,Mrps16,0.2431500268356915
4,RNA -> Niche,Zic1,Msx3,0.22026414939035024
4,RNA -> Niche,Zic1,Nefl,0.7169549504236353
4,RNA -> Niche,Zic1,Nefm,0.698455949743826
4,RNA -> Niche,Zic1,Nr2f2,0.20059012822914937
4,RNA -> Niche,Zic1,Ssr2,0.21574635939392509
4,RNA -> Niche,Zic1,Tfap2b,0.4076031063974209
4,RNA -> Niche,Zic1,Tnnt2,0.36523587070259067
4,RNA -> Niche,Zic1,Vgll4,0.37115834027006334
5,RNA -> Niche,Aagab,Csnk1e,0.1283386509504883
5,RNA -> Niche,Aagab,Dnajc19,0.2648976463533688
5,RNA -> Niche,Aagab,Dusp6,0.2573885778298016
5,RNA -> Niche,Aagab,Edf1,0.22852241605366103
5,RNA -> Niche,Aagab,Epha5,0.35197645456024507
5,RNA -> Niche,Aagab,Foxg1,0.2700519102262552
5,RNA -> Niche,Aagab,Gdi1,0.20171167602680867
5,RNA -> Niche,Aagab,Gfra1,0.16232535307357404
5,RNA -> Niche,Aagab,Hbb-bt,0.4785104339446771
5,RNA -> Niche,Aagab,Kdm7a,0.2106342122504467
5,RNA -> Niche,Aagab,Lhx2,0.4144568241129884
5,RNA -> Niche,Aagab,Map2,0.19344021016682994
5,RNA -> Niche,Aagab,Nefm,0.2861732791993464
5,RNA -> Niche,Aagab,Nsg2,0.4312976795227879
5,RNA -> Niche,Aagab,Plpp3,0.5072324530027975
5,RNA -> Niche,Aagab,Polr1b,0.10213866930844838
5,RNA -> Niche,Aagab,Rnd3,0.2610662117153094
5,RNA -> Niche,Aagab,Snhg11,0.2942645311297413
5,RNA -> Niche,Aagab,Tagln,0.08814801298461648
5,RNA -> Niche,Aagab,Thsd7a,0.2432961644222339
5,RNA -> Niche,Edf1,Csnk1e,0.35551158693687923
5,RNA -> Niche,Edf1,Dnajc19,0.24604155617359816
5,RNA -> Niche,Edf1,Dusp6,0.24871891000351495
5,RNA -> Niche,Edf1,Edf1,0.5268632974384752
5,RNA -> Niche,Edf1,Epha5,0.5408921072833192
5,RNA -> Niche,Edf1,Foxg1,0.29620034556734465
5,RNA -> Niche,Edf1,Gdi1,0.4133267326852388
5,RNA -> Niche,Edf1,Gfra1,0.19837270649687685
5,RNA -> Niche,Edf1,Hbb-bt,0.30062366027463183
5,RNA -> Niche,Edf1,Kdm7a,0.18888449773494884
5,RNA -> Niche,Edf1,Lhx2,0.33461701306182967
5,RNA -> Niche,Edf1,Map2,0.3001360393838842
5,RNA -> Niche,Edf1,Nefm,0.3618559561986545
5,RNA -> Niche,Edf1,Nsg2,0.26986346853389487
5,RNA -> Niche,Edf1,Plpp3,0.5878070596033653
5,RNA -> Niche,Edf1,Polr1b,0.1929360485368579
5,RNA -> Niche,Edf1,Rnd3,0.322370430440423
5,RNA -> Niche,Edf1,Snhg11,0.27330151707512385
5,RNA -> Niche,Edf1,Tagln,0.13837039843772245
5,RNA -> Niche,Edf1,Thsd7a,0.41788852816384847
5,RNA -> Niche,Eif4e2,Csnk1e,0.15153055265652426
5,RNA -> Niche,Eif4e2,Dnajc19,0.18504913681749796
5,RNA -> Niche,Eif4e2,Dusp6,0.2781713353826846
5,RNA -> Niche,Eif4e2,Edf1,0.23122590671788257
5,RNA -> Niche,Eif4e2,Epha5,0.3028130226218503
5,RNA -> Niche,Eif4e2,Foxg1,0.40759026035433693
5,RNA -> Niche,Eif4e2,Gdi1,0.2031541779050362
5,RNA -> Niche,Eif4e2,Gfra1,0.2899904152229255
5,RNA -> Niche,Eif4e2,Hbb-bt,0.5618979519387168
5,RNA -> Niche,Eif4e2,Kdm7a,0.20433639849199736
5,RNA -> Niche,Eif4e2,Lhx2,0.6606224585307146
5,RNA -> Niche,Eif4e2,Map2,0.18416260589961425
5,RNA -> Niche,Eif4e2,Nefm,0.2828726809612156
5,RNA -> Niche,Eif4e2,Nsg2,0.5580208210986705
5,RNA -> Niche,Eif4e2,Plpp3,0.44579845101253524
5,RNA -> Niche,Eif4e2,Polr1b,0.10457133830767769
5,RNA -> Niche,Eif4e2,Rnd3,0.3893914820505768
5,RNA -> Niche,Eif4e2,Snhg11,0.21440940847588857
5,RNA -> Niche,Eif4e2,Tagln,0.12813480601985633
5,RNA -> Niche,Eif4e2,Thsd7a,0.21033102090017658
5,RNA -> Niche,Gna13,Csnk1e,0.26301834919737493
5,RNA -> Niche,Gna13,Dnajc19,0.1763664743113103
5,RNA -> Niche,Gna13,Dusp6,0.20612628922838883
5,RNA -> Niche,Gna13,Edf1,0.2821963685152725
5,RNA -> Niche,Gna13,Epha5,0.3937576826010051
5,RNA -> Niche,Gna13,Foxg1,0.1863073203261495
5,RNA -> Niche,Gna13,Gdi1,0.44226020394879295
5,RNA -> Niche,Gna13,Gfra1,0.26604346986378435
5,RNA -> Niche,Gna13,Hbb-bt,0.2870656710674153
5,RNA -> Niche,Gna13,Kdm7a,0.1861182673868586
5,RNA -> Niche,Gna13,Lhx2,0.4604823902925873
5,RNA -> Niche,Gna13,Map2,0.31647748123175956
5,RNA -> Niche,Gna13,Nefm,0.6340398180456303
5,RNA -> Niche,Gna13,Nsg2,0.1929093918379179
5,RNA -> Niche,Gna13,Plpp3,0.36394846649155843
5,RNA -> Niche,Gna13,Polr1b,0.2843138901747823
5,RNA -> Niche,Gna13,Rnd3,0.38302711506838966
5,RNA -> Niche,Gna13,Snhg11,0.5567608596125585
5,RNA -> Niche,Gna13,Tagln,0.12374349663917066
5,RNA -> Niche,Gna13,Thsd7a,0.3697416426286359
5,RNA -> Niche,Kdm6b,Csnk1e,0.3468455127884759
5,RNA -> Niche,Kdm6b,Dnajc19,0.2414174353279147
5,RNA -> Niche,Kdm6b,Dusp6,0.2198245818362718
5,RNA -> Niche,Kdm6b,Edf1,0.2164072216081322
5,RNA -> Niche,Kdm6b,Epha5,0.2393497537648292
5,RNA -> Niche,Kdm6b,Foxg1,0.398542713082506
5,RNA -> Niche,Kdm6b,Gdi1,0.2949995658872103
5,RNA -> Niche,Kdm6b,Gfra1,0.28468728888028955
5,RNA -> Niche,Kdm6b,Hbb-bt,0.34996516474993017
5,RNA -> Niche,Kdm6b,Kdm7a,0.3333515529716906
5,RNA -> Niche,Kdm6b,Lhx2,0.3656037204788004
5,RNA -> Niche,Kdm6b,Map2,0.37596814142625795
5,RNA -> Niche,Kdm6b,Nefm,0.5286344682594692
5,RNA -> Niche,Kdm6b,Nsg2,0.4934379006132877
5,RNA -> Niche,Kdm6b,Plpp3,0.4616804044884983
5,RNA -> Niche,Kdm6b,Polr1b,0.2418097394330303
5,RNA -> Niche,Kdm6b,Rnd3,0.47837421648236983
5,RNA -> Niche,Kdm6b,Snhg11,0.36788167231327157
5,RNA -> Niche,Kdm6b,Tagln,0.23750657166000194
5,RNA -> Niche,Kdm6b,Thsd7a,0.45537435182305835
